1	2	3	4	5	6	7	8	9	10	11	12
0.0779	0.0752	0.0781	0.0747	1.7594	0.9198	0.4794	0.2366	1.7275	1.0204	0.5598	0.2624
0.3412	0.2203	0.1626	0.14	0.4454	0.2652	0.1907	0.0932	0.3576	0.2715	0.2286	0.2174
0.5064	0.3533	0.2505	0.1986	0.6391	0.3182	0.2309	0.2324	0.6133	0.3763	0.3329	0.3711
1.0483	0.597	0.4179	0.2709	0.9603	0.624	0.5319	0.2337	0.9122	0.6302	0.3867	0.2487
0.7987	0.5577	0.2606	0.1788	0.7696	0.5241	0.3985	0.1953	0.7199	0.4739	0.2409	0.1957
0.7955	0.641	0.4692	0.2874	0.7766	0.5244	0.3465	0.1976	0.7075	0.5337	0.3816	0.1926
0.8541	0.6634	0.4737	0.3104	0.8452	0.6305	0.4438	0.2343	0.6026	0.6819	0.4173	0.3119
0.8405	0.7079	0.4948	0.3249	0.7994	0.7171	0.4117	0.3923	0.8366	0.7299	0.4293	0.2879
